country,date,lineage,denominator,numerator
South Korea,2023-05-23,EG.1.3,396,1
South Korea,2023-05-23,FV.1,396,2
South Korea,2023-05-23,FU.1,396,3
South Korea,2023-05-23,FK.1.1,396,8
South Korea,2023-05-23,XBB.1.16.9,396,1
South Korea,2023-05-23,FL.24,396,3
South Korea,2023-05-23,XBB.1.5.33,396,1
South Korea,2023-05-23,XBB.1.16.4,396,2
South Korea,2023-05-23,XBB.1.16.1,396,5
South Korea,2023-05-23,XBB.1.16.18,396,1
South Korea,2023-05-23,FL.4,396,3
South Korea,2023-05-23,XBB.1.16.13,396,1
South Korea,2023-05-23,XBB.1.31.2,396,2
South Korea,2023-05-23,FL.3.1,396,1
South Korea,2023-05-23,FL.1,396,1
South Korea,2023-05-23,GF.1,396,2
South Korea,2023-05-23,EU.1.1.1,396,1
South Korea,2023-05-23,XBB.1.5.18,396,1
South Korea,2023-05-23,XBB.2.3.11,396,3
South Korea,2023-05-23,GY.6,396,2
South Korea,2023-05-23,HH.1,396,3
South Korea,2023-05-23,FP.4,396,1
South Korea,2023-05-23,FL.27,396,1
South Korea,2023-05-23,EG.4.3,396,1
South Korea,2023-05-23,FL.3,396,1
South Korea,2023-05-23,XBB.1.11.1,396,1
South Korea,2023-05-23,FY.3.1,396,1
South Korea,2023-05-23,GY.5,396,4
South Korea,2023-05-23,XBB.2.3.6,396,1
South Korea,2023-05-23,CJ.1.3.2,396,1
South Korea,2023-05-23,FE.1.1.3,396,1
South Korea,2023-05-23,BQ.1.24,396,1
South Korea,2023-05-23,XBB.1.33,396,1
South Korea,2023-05-23,XBC.1,396,1
South Korea,2023-05-23,FL.5,396,1
South Korea,2023-05-23,GE.1,396,1
South Korea,2023-05-23,BN.1.3.11,396,1
South Korea,2023-05-23,EG.4,396,1
South Korea,2023-05-23,XBB.1.5.85,396,1
South Korea,2023-05-23,HT.2,396,1
South Korea,2023-05-23,FL.7,396,2
South Korea,2023-05-23,HG.1,396,1
South Korea,2023-05-20,XBB.2.3.8,286,17
South Korea,2023-05-17,XBB.1.16,396,26
South Korea,2023-05-17,GV.1,396,1
South Korea,2023-05-17,XBB.2.3,396,12
South Korea,2023-05-17,BN.1.2,396,3
South Korea,2023-05-17,FL.2.1,396,3
South Korea,2023-05-16,GY.2.1,247,1
South Korea,2023-05-29,CJ.1.3,171,1
South Korea,2023-05-29,FL.4,171,2
South Korea,2023-05-29,EG.4,171,1
South Korea,2023-05-29,XBB.1.5.49,171,1
South Korea,2023-05-29,XBB.1.5.1,171,1
South Korea,2023-05-29,DV.6.2,171,2
South Korea,2023-05-29,XBF,171,1
South Korea,2023-05-29,FL.2.1,171,1
South Korea,2023-05-29,GS.1,171,1
South Korea,2023-05-29,XBB.1.16.18,171,1
South Korea,2023-05-29,FL.1.2,171,3
South Korea,2023-05-29,FL.4.3,171,1
South Korea,2023-05-29,FL.21,171,2
South Korea,2023-05-29,EG.5.1,171,4
South Korea,2023-05-29,BQ.1.24,171,1
South Korea,2023-05-29,FU.2.1,171,1
South Korea,2023-05-29,XBB.1.16.2,171,1
South Korea,2023-05-29,FL.19,171,5
South Korea,2023-05-29,XBB.1.5.95,171,1
South Korea,2023-05-29,GV.1,171,1
South Korea,2023-05-28,XBB.1.5.67,144,1
South Korea,2023-05-28,XBB.1.5.63,144,1
South Korea,2023-05-28,FE.1.1,144,1
South Korea,2023-05-28,FL.2,144,5
South Korea,2023-05-28,XBB.1.22.2,144,1
South Korea,2023-05-28,FL.10.1,144,1
South Korea,2023-05-28,CJ.1.3.2,144,1
South Korea,2023-05-28,GY.6,144,3
South Korea,2023-05-28,BN.1.2.3,144,1
South Korea,2023-05-28,FL.22,144,1
South Korea,2023-05-28,DV.6.2,144,1
South Korea,2023-05-28,FL.12,144,1
South Korea,2023-05-28,XBB.1.5.23,144,3
South Korea,2023-05-28,XBB.1.16.13,144,1
South Korea,2023-05-28,XBB.1.5.15,144,1
South Korea,2023-05-28,EG.2,144,1
South Korea,2023-05-28,XBB.2.3.8,144,9
South Korea,2023-05-28,EG.1.4.1,144,1
South Korea,2023-05-28,GR.1,144,2
South Korea,2023-05-28,FL.14,144,2
South Korea,2023-05-28,XBB.1.5.21,144,1
South Korea,2023-05-28,XBB.1.16.10,144,2
South Korea,2023-05-28,FL.4.5,144,4
South Korea,2023-05-28,GY.5,144,7
South Korea,2023-05-28,FL.18.1,144,4
South Korea,2023-05-28,EG.1.3,144,1
South Korea,2023-05-28,XBB.1.5.12,144,1
South Korea,2023-05-28,XBB.1.5.24,144,2
South Korea,2023-05-28,EG.5.1,144,6
South Korea,2023-05-28,HT.2,144,1
South Korea,2023-05-28,FL.4,144,4
South Korea,2023-05-28,FL.10,144,1
South Korea,2023-05-28,FL.2.2.1,144,1
South Korea,2023-05-28,FU.5,144,1
South Korea,2023-05-28,EG.1.4,144,2
South Korea,2023-05-28,XBB.1.11.1,144,1
South Korea,2023-05-28,EG.5.2,144,1
South Korea,2023-05-28,FL.5,144,1
South Korea,2023-05-28,CJ.1.3.1,144,1
South Korea,2023-05-28,HG.1,144,2
South Korea,2023-05-28,FL.27,144,1
South Korea,2023-05-28,BQ.1.24,144,1
South Korea,2023-05-28,XBB.1.5.18,144,2
South Korea,2023-05-28,BN.1.2.2,144,1
South Korea,2023-05-27,XBB.1.16.12,156,1
South Korea,2023-05-27,XBB.2.3,156,2
South Korea,2023-05-27,XBB.1.16,156,12
South Korea,2023-05-27,XBB.1.16.8,156,1
South Korea,2023-05-27,XBB.2.3.8,156,7
South Korea,2023-05-27,XBB.1.5.76,156,1
South Korea,2023-05-27,XBB.1.5.59,156,1
South Korea,2023-05-27,FL.5,156,1
South Korea,2023-05-27,GJ.1.2,156,1
South Korea,2023-05-27,GY.5,156,2
South Korea,2023-05-27,FL.12,156,1
South Korea,2023-05-27,FL.4.3,156,1
South Korea,2023-05-27,XBB.1.16.2,156,2
South Korea,2023-05-27,XBB.1.16.10,156,3
South Korea,2023-05-27,FE.1.1,156,1
South Korea,2023-05-27,EG.1,156,4
South Korea,2023-05-27,EG.1.4.1,156,2
South Korea,2023-05-27,XBB.1.5.21,156,1
South Korea,2023-05-27,GA.2,156,1
South Korea,2023-05-27,FL.1.2,156,2
South Korea,2023-05-27,XBB.1.16.9,156,2
South Korea,2023-05-27,XBB.1.11.1,156,1
South Korea,2023-05-27,BN.1.3.5,156,1
South Korea,2023-05-27,HF.1,156,1
South Korea,2023-05-27,FY.2,156,1
South Korea,2023-05-27,FV.1,156,1
South Korea,2023-05-27,FE.1.1.3,156,1
South Korea,2023-05-27,XBB.1.5.65,156,1
South Korea,2023-05-27,FL.10.1,156,2
South Korea,2023-05-27,GY.6,156,1
South Korea,2023-05-27,FL.7,156,1
South Korea,2023-05-27,FL.19,156,2
South Korea,2023-05-27,EG.5.1,156,2
South Korea,2023-05-27,XBB.2.3.6,156,1
South Korea,2023-05-27,XBB.2.3.11,156,8
South Korea,2023-05-27,FL.2,156,1
South Korea,2023-05-27,FR.2,156,1
South Korea,2023-05-27,XBB.2.3.2,156,1
South Korea,2023-05-27,HG.1,156,7
South Korea,2023-05-26,XBB.1.5.24,172,1
South Korea,2023-05-26,GE.1,172,1
South Korea,2023-05-26,XBB.1.5.54,172,1
South Korea,2023-05-26,FL.5,172,2
South Korea,2023-05-26,XBB.1.5.77,172,1
South Korea,2023-05-26,EG.1.3,172,1
South Korea,2023-05-26,XBB.1.5.95,172,1
South Korea,2023-05-26,XBB.1.4,172,1
South Korea,2023-05-26,BN.1.10,172,1
South Korea,2023-05-26,XBB.2.3.2,172,2
South Korea,2023-05-26,XBB.1.5.37,172,2
South Korea,2023-05-26,EG.1,172,9
South Korea,2023-05-26,FE.1.1,172,1
South Korea,2023-05-26,GV.1,172,1
South Korea,2023-05-26,XBB.2.3.8,172,7
South Korea,2023-05-26,FL.2.3,172,1
South Korea,2023-05-26,HG.1,172,2
South Korea,2023-05-26,GA.2,172,1
South Korea,2023-05-26,XBB.1.5.18,172,1
South Korea,2023-05-26,XBB.1.5.21,172,1
South Korea,2023-05-26,XBB.1.16.13,172,1
South Korea,2023-05-26,EG.1.4,172,1
South Korea,2023-05-26,FL.4.5,172,3
South Korea,2023-05-26,EG.1.2,172,1
South Korea,2023-05-26,FY.2,172,1
South Korea,2023-05-26,FL.5.1,172,1
South Korea,2023-05-26,FY.3.1,172,1
South Korea,2023-05-26,FL.7,172,2
South Korea,2023-05-25,GY.8,357,1
South Korea,2023-05-25,GD.1,357,1
South Korea,2023-05-25,GJ.1.2,357,1
South Korea,2023-05-25,XBB.2.3.11,357,2
South Korea,2023-05-25,GY.5,357,1
South Korea,2023-05-25,XBB.1.5.2,357,1
South Korea,2023-05-25,XBB.2.3.6,357,1
South Korea,2023-05-25,XBB.1.5.73,357,1
South Korea,2023-05-25,XBB.1.5.15,357,2
South Korea,2023-05-25,BN.1.2.6,357,1
South Korea,2023-05-25,FE.1.1,357,1
South Korea,2023-05-25,EG.1.2,357,1
South Korea,2023-05-25,CJ.1.3,357,1
South Korea,2023-05-25,GJ.3,357,1
South Korea,2023-05-25,FY.1.1,357,1
South Korea,2023-05-25,FL.1,357,1
South Korea,2023-05-25,XBB.1.16.4,357,1
South Korea,2023-05-25,HT.2,357,1
South Korea,2023-05-25,EG.2,357,1
United Kingdom,2021-01-05,B.1.36.17,1888,1
United Kingdom,2021-01-02,B.1.258.4,2116,1
United Kingdom,2023-05-31,XBB.1.9.1,106,4
United Kingdom,2021-01-05,B.1.362.2,1888,2
United Kingdom,2023-05-10,XBB.1.16,123,6
United Kingdom,2023-05-11,XBB.1.5.18,114,2
United Kingdom,2023-05-13,XBB.1.5,98,20
United Kingdom,2023-05-05,EG.1.3,116,3
United Kingdom,2023-05-06,XBB.1.16.21,86,1
United Kingdom,2023-04-27,FL.3.2,181,2
United Kingdom,2023-05-09,XBB.1.5,109,15
United Kingdom,2023-05-08,XBB.1.16.21,109,2
United Kingdom,2023-05-10,XBB.1.16.1,123,4
United Kingdom,2023-05-04,XBB.1.5.37,149,3
United Kingdom,2023-05-09,XBB.1.5.37,109,3
United Kingdom,2023-05-04,XBB.1.16.1,149,2
United Kingdom,2023-05-12,XBC.1.3,98,1
United Kingdom,2023-05-09,XBB.1.34.1,109,1
United Kingdom,2023-05-08,FU.2,109,1
United Kingdom,2023-05-03,FL.3,156,5
United Kingdom,2023-05-11,GL.1,114,1
United Kingdom,2023-05-11,EG.1,114,3
United Kingdom,2023-05-06,EG.2,86,1
United Kingdom,2023-05-13,FL.9,98,3
United Kingdom,2023-05-10,FL.3,123,5
United Kingdom,2023-05-11,XBB.1.17.1,114,3
United Kingdom,2023-05-12,XBB.1.5.24,98,1
United Kingdom,2023-05-23,XBU,82,1
United Kingdom,2023-05-20,EM.1,80,4
United Kingdom,2023-05-25,FL.17.2,89,1
United Kingdom,2023-05-23,FL.3.3,82,1
United Kingdom,2023-05-17,XBB.1.5.7,128,2
United Kingdom,2023-05-19,XBB.1.16.1,90,5
United Kingdom,2023-05-21,XBB.1.5.17,81,1
United Kingdom,2023-05-17,FL.3,128,6
United Kingdom,2023-05-22,EG.1,124,5
United Kingdom,2023-05-19,FL.9,90,1
United Kingdom,2023-05-21,XBB.1.16.9,81,1
United Kingdom,2023-05-23,XBB.1.4.2,82,1
United Kingdom,2023-05-22,XBB.1.5.49,124,2
United Kingdom,2023-05-21,XBB.1.5.77,81,1
United Kingdom,2023-05-21,HH.1,81,1
United Kingdom,2023-05-13,XBB.1.5.37,98,3
United Kingdom,2023-05-11,XBB.1.16.21,114,1
United Kingdom,2023-05-07,EG.1.4,101,1
United Kingdom,2023-05-08,XBB.1.16,109,7
United Kingdom,2023-05-11,XBB.1.16,114,8
United Kingdom,2023-05-03,XBB.1.16.1,156,1
United Kingdom,2023-05-15,XBB.1.5,117,25
United Kingdom,2023-05-13,EG.1,98,5
United Kingdom,2023-05-14,EG.1,89,2
United Kingdom,2023-05-20,EG.1.3,80,2
United Kingdom,2023-05-19,XBB.1.5.18,90,1
United Kingdom,2023-05-22,FL.4.6,124,1
United Kingdom,2023-05-21,FL.1.1,81,1
United Kingdom,2023-05-24,XBB.1.41,80,1
United Kingdom,2023-05-23,CH.1.1.1,82,1
United Kingdom,2023-05-19,XBB.1.5.59,90,1
United Kingdom,2021-01-06,B.1.531,1086,1
United Kingdom,2023-05-19,XBB.1.5.49,90,1
United Kingdom,2023-05-21,XBB.1.5.18,81,1
United Kingdom,2023-05-23,XBB.1.5.48,82,1
United Kingdom,2023-05-16,XBB.1.5.7,135,3
United Kingdom,2023-05-23,XBB.1.5.52,82,1
United Kingdom,2023-05-21,XBB.1.5.49,81,1
United Kingdom,2023-05-19,XBB.1.9.1,90,7
United Kingdom,2021-01-06,B.1.1.355,1086,1
United Kingdom,2021-01-05,B.1.1.25,1888,1
United Kingdom,2020-09-07,B.1.416.1,546,3
United Kingdom,2020-09-30,B.1.1.434,524,2
South Korea,2020-12-23,Unassigned,17,1
United Kingdom,2020-10-04,B.1.177.16,322,5
United Kingdom,2023-05-24,XBB.1.5.14,80,2
United Kingdom,2023-05-26,XBB.1.5.14,93,1
United Kingdom,2023-05-22,EU.1.1.3,124,1
United Kingdom,2023-05-26,EG.1.4,93,1
United Kingdom,2023-05-24,HH.1.1,80,1
United Kingdom,2023-05-26,XBB.1.5.23,93,1
United Kingdom,2023-05-27,FE.1.1,49,1
United Kingdom,2023-05-25,XBB.1.5.38,89,1
United Kingdom,2021-01-07,B.1.1.272,1384,1
South Korea,2020-09-16,Unassigned,4,1
United Kingdom,2021-01-05,B.1.1.153,1888,1
United Kingdom,2020-10-18,B.1.177.15,354,2
South Korea,2021-01-10,P.1,4,1
South Korea,2023-05-25,XBB.1.5.14,357,1
South Korea,2023-05-24,XBB.1.16.1,149,3
South Korea,2023-05-24,GY.5,149,2
South Korea,2023-05-24,GY.3,149,1
South Korea,2023-05-24,GY.6,149,1
South Korea,2023-05-24,XBB.2.3.11,149,1
South Korea,2023-05-24,GA.2,149,1
South Korea,2023-05-23,FL.2.3,396,1
South Korea,2023-05-23,XBB.1.5.39,396,1
South Korea,2023-05-23,GA.2,396,2
South Korea,2023-05-23,CJ.1.3,396,1
South Korea,2023-05-22,FP.4,154,1
South Korea,2023-05-22,XBB.1.19.1,154,1
South Korea,2023-05-22,GY.6,154,1
South Korea,2023-05-22,XBB.1.16.1,154,3
South Korea,2023-05-22,HH.1.1,154,1
South Korea,2023-05-22,XBB.1.5.73,154,1
South Korea,2023-05-22,BN.1.2.5,154,2
South Korea,2023-05-22,XBB.1.5.24,154,2
South Korea,2023-05-22,FL.1.3,154,2
South Korea,2023-05-22,GR.1,154,4
South Korea,2023-05-22,FL.2,154,2
South Korea,2023-05-22,XBB.1.5.76,154,1
South Korea,2023-05-22,GY.2.1,154,2
South Korea,2023-05-22,XBB.1.5.41,154,1
South Korea,2023-05-22,EG.1.2,154,1
South Korea,2023-05-22,FL.4.5,154,1
South Korea,2023-05-22,FL.10.1,154,1
South Korea,2023-05-22,FV.1,154,1
South Korea,2023-05-22,FL.17,154,1
South Korea,2023-05-22,XBB.2.3.11,154,1
South Korea,2023-05-22,XBB.1.16.10,154,2
South Korea,2023-05-22,CJ.1.3,154,2
South Korea,2023-05-22,BQ.1.24,154,1
South Korea,2023-05-21,XBB.1.5.48,285,2
South Korea,2023-05-21,FY.3,285,1
South Korea,2023-05-21,FE.1.1.3,285,1
South Korea,2023-05-21,FL.21,285,1
South Korea,2023-05-21,BN.1.2,285,1
South Korea,2023-05-21,GY.6,285,1
South Korea,2023-05-21,XBB.2.3.8,285,17
South Korea,2023-05-21,FL.1.2,285,1
South Korea,2023-05-21,HH.1.1,285,2
South Korea,2023-05-21,XBB.1.16.10,285,2
South Korea,2023-05-21,XBB.1.22.3,285,1
South Korea,2023-05-21,FL.12,285,2
South Korea,2023-05-21,FL.10.1,285,4
South Korea,2023-05-21,EG.1.2,285,1
South Korea,2023-05-21,FL.4.8,285,1
South Korea,2023-05-21,EG.1,285,13
South Korea,2023-05-21,FL.10,285,1
South Korea,2023-05-21,XBL,285,1
South Korea,2023-05-21,FR.1.1,285,2
South Korea,2023-05-19,FU.1,191,3
South Korea,2023-05-19,FL.1.3,191,3
South Korea,2023-05-19,XBB.2.3.8,191,8
South Korea,2023-05-19,EG.5.2,191,3
South Korea,2023-05-19,EG.1.4.1,191,1
South Korea,2023-05-18,FL.2,120,1
South Korea,2023-05-18,GY.5,120,2
South Korea,2023-05-18,XBB.1.16,120,9
South Korea,2023-05-18,XBB.1.16.2,120,1
South Korea,2023-05-18,FU.1,120,2
South Korea,2023-05-18,FD.3,120,1
South Korea,2023-05-18,FL.2.1,120,2
South Korea,2023-05-18,FL.1.3,120,2
South Korea,2023-05-18,EG.1.6,120,4
South Korea,2023-05-18,BN.1.10,120,1
South Korea,2023-05-17,XBB.1.16.1,396,12
South Korea,2023-05-17,FY.2,396,1
South Korea,2023-05-17,FU.2,396,1
South Korea,2023-05-17,HT.2,396,5
South Korea,2023-05-17,XBB.1.5.49,396,1
South Korea,2023-05-17,FE.1.1,396,4
South Korea,2023-05-17,FL.4.8,396,1
South Korea,2023-05-17,XBB.1.5.23,396,3
South Korea,2023-05-17,BN.1.1.1,396,1
South Korea,2023-05-17,BN.1.2.5,396,1
South Korea,2023-05-17,XBB.2.3.8,396,37
South Korea,2023-05-17,XBB.1.16.10,396,5
South Korea,2023-05-17,XBC.1,396,1
South Korea,2023-05-17,FL.4,396,6
South Korea,2023-05-17,GY.5,396,2
South Korea,2023-05-17,FL.4.1,396,2
South Korea,2023-05-17,XBB.1.24.1,396,3
South Korea,2023-05-17,FP.4,396,1
South Korea,2023-05-17,FL.8,396,1
South Korea,2023-05-17,FL.2,396,2
South Korea,2023-05-17,CJ.1.3,396,2
South Korea,2023-05-17,BN.1.10,396,1
South Korea,2023-05-17,GR.1,396,7
South Korea,2023-05-17,XBB.1.5.48,396,1
South Korea,2023-05-17,FL.1,396,1
South Korea,2023-05-17,BN.1.3,396,5
South Korea,2023-05-17,HG.1,396,2
South Korea,2023-05-17,EG.1.4,396,3
South Korea,2023-05-17,XBB.1.5.32,396,2
South Korea,2023-05-17,XBB.1.5.77,396,1
South Korea,2023-05-17,XBB.1.5.15,396,1
South Korea,2023-05-17,XBB.1.5.24,396,2
South Korea,2023-05-17,XBB.1.5.4,396,1
South Korea,2023-05-17,XBB.1.16.11,396,1
South Korea,2023-05-17,XBB.1.5.1,396,1
South Korea,2023-05-17,XBB.1.5.18,396,3
South Korea,2023-05-17,XBB.1.22.2,396,2
South Korea,2023-05-17,XBB.1.5.39,396,1
South Korea,2023-05-17,XBB.1.16.13,396,1
South Korea,2023-05-17,FR.1.4,396,1
South Korea,2023-05-17,GM.3,396,2
South Korea,2023-05-17,XBB.1.5.64,396,2
South Korea,2023-05-17,FL.2.3,396,1
South Korea,2023-05-17,XBB.1.16.7,396,2
South Korea,2023-05-17,FL.12,396,1
South Korea,2023-05-17,XBB.1.11.1,396,1
South Korea,2023-05-17,XBB.1.16.12,396,1
South Korea,2023-05-17,FL.2.2.1,396,1
South Korea,2023-05-17,EG.1.4.1,396,1
South Korea,2023-05-17,GJ.1.1,396,1
South Korea,2023-05-17,GJ.1.2,396,1
South Korea,2023-05-17,XBB.1.5.12,396,1
South Korea,2023-05-17,XBB.1.16.2,396,3
South Korea,2023-05-17,CJ.1.3.2,396,1
South Korea,2023-05-17,BQ.1.1,396,1
South Korea,2023-05-17,BN.1.2.2,396,1
South Korea,2023-05-17,XBB.1.9.1,396,9
South Korea,2023-05-17,XBB.1.5.2,396,1
South Korea,2023-05-17,HF.1,396,1
South Korea,2023-05-17,CH.1.1,396,3
South Korea,2023-05-17,XBB.1.5.43,396,1
South Korea,2023-05-16,FU.1,247,2
South Korea,2023-05-16,GY.5,247,3
South Korea,2023-05-16,FL.10.1,247,3
South Korea,2023-05-16,CJ.1.3,247,3
South Korea,2023-05-16,XBB.1.5,247,25
South Korea,2023-05-16,XBB.1.5.44,247,2
South Korea,2023-05-16,XBB.1.16.1,247,4
South Korea,2023-05-16,XBB.2.3.2,247,2
South Korea,2023-05-16,BN.1.2,247,3
South Korea,2023-05-16,FL.4.5,247,2
South Korea,2023-05-16,FE.1.1,247,1
South Korea,2023-05-16,GR.1,247,2
South Korea,2023-05-16,BN.1.2.5,247,2
South Korea,2023-05-16,FL.2,247,5
South Korea,2023-05-16,XBB.1.5.37,247,3
South Korea,2023-05-16,XBB.1.16.7,247,1
South Korea,2023-05-16,FL.4,247,6
South Korea,2023-05-16,XBB.1.9.2,247,13
South Korea,2023-05-16,HH.1,247,4
South Korea,2023-05-16,GJ.1.2,247,3
South Korea,2023-05-16,XBB.1.16.18,247,1
South Korea,2023-05-16,XBB.1.5.17,247,1
South Korea,2023-05-16,EG.1,247,8
South Korea,2023-05-16,XBB.2.3.8,247,3
South Korea,2023-05-16,FL.10,247,1
South Korea,2023-05-16,EG.1.4.1,247,2
South Korea,2023-05-16,FL.21,247,1
South Korea,2023-05-16,XBB.1.5.18,247,1
South Korea,2023-05-16,XBL,247,1
South Korea,2023-05-16,BQ.1.24,247,1
South Korea,2023-05-16,GJ.1.1,247,1
South Korea,2023-05-16,HF.1,247,4
South Korea,2023-05-16,FL.2.1,247,2
South Korea,2023-05-16,XBB.1.22.2,247,2
South Korea,2023-05-16,FL.12,247,1
South Korea,2023-05-16,BN.1.2.2,247,2
South Korea,2023-05-16,FL.3.2,247,2
South Korea,2023-05-16,XBB.1.5.57,247,1
South Korea,2023-05-16,BN.1.3.6,247,1
South Korea,2023-05-16,XBB.1.5.59,247,1
South Korea,2023-05-16,FL.19,247,6
South Korea,2023-05-16,EG.5.1,247,4
South Korea,2023-05-16,XBB.1.5.13,247,1
South Korea,2023-05-14,FL.17,210,6
South Korea,2023-05-14,XBB.2.3.8,210,11
South Korea,2023-05-13,XBB.2.3.8,291,7
South Korea,2023-05-11,GR.1,220,2
South Korea,2023-05-10,XBB.1.5.23,628,7
South Korea,2023-05-10,XBB.1.5.37,628,5
South Korea,2023-05-10,XBB.1.16,628,32
South Korea,2023-05-10,XBB.1.5,628,69
South Korea,2023-05-21,XBB.1.5.23,285,3
South Korea,2023-05-21,EG.4,285,3
South Korea,2023-05-21,HT.2,285,2
South Korea,2023-05-21,FU.1,285,4
South Korea,2023-05-21,XBB.1.16.3,285,2
South Korea,2023-05-21,XBB.1.5.1,285,1
South Korea,2023-05-21,XBB.1.5.43,285,1
South Korea,2023-05-21,XBB.2.3.3,285,3
South Korea,2023-05-21,EG.1.4.1,285,3
South Korea,2023-05-21,XBB.1.16.12,285,2
South Korea,2023-05-21,XBB.1.16.4,285,2
South Korea,2023-05-21,XBB.1.5.4,285,1
South Korea,2023-05-21,CJ.1.3,285,2
South Korea,2023-05-21,HF.1,285,2
South Korea,2023-05-21,EG.1.4,285,3
South Korea,2023-05-21,XBB.1.22.2,285,1
South Korea,2023-05-21,FL.2.1,285,3
South Korea,2023-05-21,FY.3.1,285,1
South Korea,2023-05-21,XBB.1.5.32,285,1
South Korea,2023-05-21,FL.4,285,2
South Korea,2023-05-21,HG.2,285,1
South Korea,2023-05-21,XBB.1.9.1,285,7
South Korea,2023-05-21,BN.1.2.2,285,1
South Korea,2023-05-21,FV.1,285,1
South Korea,2023-05-21,CJ.1.3.2,285,1
South Korea,2023-05-21,XBB.1.5.18,285,1
South Korea,2023-05-21,BN.1.3,285,1
South Korea,2023-05-21,XBB.1.5.77,285,2
South Korea,2023-05-21,XBB.1.5.69,285,1
South Korea,2023-05-21,GJ.1.2,285,1
South Korea,2023-05-21,GY.2.1,285,1
South Korea,2023-05-21,XBB.1.16.18,285,1
South Korea,2023-05-21,XBB.1.5.64,285,1
South Korea,2023-05-21,XBB.1.5.2,285,1
South Korea,2023-05-21,FL.19,285,6
South Korea,2023-05-21,FL.4.4,285,1
South Korea,2023-05-21,FL.7,285,1
South Korea,2023-05-21,XBB.2.3.6,285,1
South Korea,2023-05-21,FP.4,285,1
South Korea,2023-05-21,XBB.2.3.11,285,1
South Korea,2023-05-21,FY.1.3,285,1
South Korea,2023-05-21,XBB.2.3.5,285,1
South Korea,2023-05-21,FL.15,285,1
South Korea,2023-05-21,FL.4.1,285,1
South Korea,2023-05-21,FE.1.1,285,1
South Korea,2023-05-21,GB.1,285,1
South Korea,2023-05-20,XBB.1.11.1,286,3
South Korea,2023-05-20,GE.1.3,286,2
South Korea,2023-05-20,XBB.1.16.10,286,4
South Korea,2023-05-20,FL.4.1,286,1
South Korea,2023-05-20,EG.1,286,16
South Korea,2023-05-20,XBB.1.5.65,286,1
South Korea,2023-05-20,EG.1.4.1,286,5
South Korea,2023-05-20,XBB.1.5.77,286,1
South Korea,2023-05-20,FY.1.3,286,1
South Korea,2023-05-20,FL.2.3,286,2
South Korea,2023-05-20,XBB.1.5.24,286,2
South Korea,2023-05-20,FL.1.3,286,1
South Korea,2023-05-20,XBB.1.5.17,286,2
South Korea,2023-05-20,FL.4,286,4
South Korea,2023-05-20,XBB.1.5.64,286,2
South Korea,2023-05-20,BN.1.2,286,3
South Korea,2023-05-20,FL.10,286,1
South Korea,2023-05-20,BN.1.2.2,286,1
South Korea,2023-05-20,FL.10.1,286,1
South Korea,2023-05-20,FY.3.1,286,1
South Korea,2023-05-20,FL.4.5,286,3
South Korea,2023-05-20,XBB.1.16.2,286,2
South Korea,2023-05-20,EG.1.4,286,1
South Korea,2023-05-20,FY.2,286,2
South Korea,2023-05-20,XBB.1.5.49,286,1
South Korea,2023-05-20,GY.6,286,1
South Korea,2023-05-20,XBB.2.3.11,286,2
South Korea,2023-05-20,FU.1,286,4
South Korea,2023-05-20,GJ.1.2,286,1
South Korea,2023-05-20,XBB.1.9.2,286,11
South Korea,2023-05-20,HF.1,286,1
South Korea,2023-05-20,FL.21,286,3
South Korea,2023-05-20,XBB.1.5.1,286,1
South Korea,2023-05-20,XBL,286,1
South Korea,2023-05-20,HH.1,286,1
South Korea,2023-05-20,XBB.1.5.37,286,1
South Korea,2023-05-20,FL.4.8,286,1
South Korea,2023-05-20,BN.1.2.5,286,1
South Korea,2023-05-20,FP.4,286,2
South Korea,2023-05-20,FL.8,286,2
South Korea,2023-05-20,XBB.1.19.1,286,1
South Korea,2023-05-20,XBB.2.3.2,286,1
South Korea,2023-05-20,FL.5.1,286,1
South Korea,2023-05-20,GB.1,286,1
South Korea,2023-05-20,FL.22,286,3
South Korea,2023-05-20,XBB.1.16.3,286,1
South Korea,2023-05-20,GA.2,286,1
South Korea,2023-05-20,XBB.1.5.43,286,1
South Korea,2023-05-20,BN.1.2.3,286,1
South Korea,2023-05-20,GY.5,286,1
South Korea,2023-05-19,XBB.1.5.89,191,1
South Korea,2023-05-19,FL.4,191,3
South Korea,2023-05-19,EG.2,191,2
South Korea,2023-05-19,XBB.1.5.59,191,1
South Korea,2023-05-19,FL.5,191,4
South Korea,2023-05-19,XBB.1.16.1,191,2
South Korea,2023-05-19,XBB.1.16.2,191,1
South Korea,2023-05-19,XBB.1.5.24,191,1
South Korea,2023-05-19,XBB.1.5.77,191,1
South Korea,2023-05-19,FL.2.1,191,1
South Korea,2023-05-19,FL.4.5,191,2
South Korea,2023-05-19,XBB.2.3.2,191,1
South Korea,2023-05-19,GA.6,191,1
South Korea,2023-05-19,FD.3,191,1
South Korea,2023-05-19,XBB.1.16.7,191,1
South Korea,2023-05-19,XBB.1.5.64,191,1
South Korea,2023-05-19,XBB.1.16.10,191,1
South Korea,2023-05-19,XBB.1.5.49,191,1
South Korea,2023-05-19,XBB.1.5.86,191,1
South Korea,2023-05-19,XBB.1.5.23,191,1
South Korea,2023-05-19,XBB.1.5.32,191,1
South Korea,2023-05-19,FY.2.1,191,1
South Korea,2023-05-19,BN.1.2,191,1
