country,date,lineage,n
South Korea,2021-02-15,B.1.2,1
United Kingdom,2021-01-22,B.1.177.5,1
South Korea,2021-02-15,B.1.1.63,1
United Kingdom,2021-01-28,B.1.177.5,8
United Kingdom,2021-02-11,W.4,1
United Kingdom,2021-01-18,B.1.177.8,2
United Kingdom,2021-01-21,W.4,1
United Kingdom,2021-02-21,B.1.177.18,1
United Kingdom,2020-11-01,B.1.177.8,12
United Kingdom,2021-02-16,B.1.177,29
United Kingdom,2021-02-15,B.1.525,2
United Kingdom,2020-07-20,B.1.1,10
United Kingdom,2021-02-16,B.1.351,2
United Kingdom,2021-05-30,AY.46,1
United Kingdom,2020-08-20,B.1.177.57,2
United Kingdom,2021-02-22,B.1.177.16,1
United Kingdom,2021-02-15,AA.7,1
United Kingdom,2021-02-15,B.1.36,1
South Korea,2021-02-15,B.1.1.385,1
United Kingdom,2020-12-06,B.1.177.16,4
United Kingdom,2021-02-11,B.1.36,2
United Kingdom,2021-02-11,B.1.1.318,1
United Kingdom,2020-09-16,B.1,11
United Kingdom,2021-02-12,B.1.36,1
United Kingdom,2021-02-12,B.1.177.6,1
United Kingdom,2021-01-24,AD.2,1
United Kingdom,2021-03-01,B.1.1.420,1
United Kingdom,2020-09-18,B.1.1.306,2
United Kingdom,2021-03-01,B.1.177.6,2
United Kingdom,2021-02-11,B.1.525,2
United Kingdom,2021-03-02,B.1.1.294,1
United Kingdom,2021-03-02,B.1.36,1
United Kingdom,2021-02-20,P.2,4
United Kingdom,2021-02-19,B.1.177.4,1
United Kingdom,2021-02-19,B.1.525,3
United Kingdom,2021-02-20,B.1.1.37,5
United Kingdom,2021-01-17,B.1,4
United Kingdom,2020-11-24,B.1.177.16,5
United Kingdom,2021-02-13,B.1.351,1
United Kingdom,2021-02-26,AA.7,1
United Kingdom,2021-03-01,Z.1,1
United Kingdom,2021-02-27,B.1.177.7,1
United Kingdom,2021-02-22,C.36.3,1
United Kingdom,2021-02-21,B.1.1.216,1
United Kingdom,2021-02-12,B.1.177.18,1
United Kingdom,2021-03-07,B.1.177.7,1
United Kingdom,2021-02-18,B.1.177.5,1
United Kingdom,2021-02-18,B.1.177.10,3
United Kingdom,2021-02-23,A.2.5,1
United Kingdom,2020-10-05,B.1.177.9,7
United Kingdom,2020-12-26,P.2,1
South Korea,2021-02-06,B.1.2,1
South Korea,2021-02-03,B.1.2,1
South Korea,2021-02-26,B.1.1.7,1
South Korea,2021-03-01,B.1.2,1
United Kingdom,2021-03-03,B.1.1.420,1
United Kingdom,2021-02-24,Q.1,3
United Kingdom,2020-08-20,B.1.1.115,2
United Kingdom,2021-02-23,B.1.177.4,1
United Kingdom,2021-02-17,B.1.160,1
United Kingdom,2021-09-02,AY.26,1
United Kingdom,2021-09-01,AY.103,3
United Kingdom,2021-03-09,B.1.620,1
United Kingdom,2021-03-09,U.3,1
United Kingdom,2021-03-07,B.1.160,1
United Kingdom,2020-02-27,B.4,3
United Kingdom,2021-06-25,AY.17,1
United Kingdom,2021-09-03,AY.118,1
United Kingdom,2021-03-06,C.36.3,1
United Kingdom,2021-09-03,AY.108,2
United Kingdom,2021-05-20,AZ.4,1
United Kingdom,2021-02-27,P.1,1
United Kingdom,2022-08-06,BA.5.2.18,1
United Kingdom,2021-11-26,AY.119.2,1
United Kingdom,2020-11-26,B.1.177.17,6
United Kingdom,2020-09-18,B.1.221.1,2
United Kingdom,2021-01-14,B.1.177.6,2
United Kingdom,2021-01-08,B.1.2,1
United Kingdom,2021-01-26,B.1.36,2
United Kingdom,2021-09-01,AY.38,1
United Kingdom,2021-12-29,AY.9.2,2
United Kingdom,2021-08-21,AY.99,1
United Kingdom,2021-02-07,B.1.177.10,2
United Kingdom,2020-10-22,B.1.258.7,8
United Kingdom,2021-03-08,B.1.160,2
United Kingdom,2021-03-11,B.1.177.5,1
United Kingdom,2021-03-04,B.1.36.29,1
South Korea,2021-03-08,B.1.470,1
United Kingdom,2021-03-12,B.1.1.396,1
United Kingdom,2021-03-13,A.29,2
United Kingdom,2021-03-05,B.1.36,1
United Kingdom,2021-03-12,B.1.214.3,1
United Kingdom,2021-03-13,B.1.1.37,1
United Kingdom,2021-03-14,B.1.1.318,1
United Kingdom,2021-03-12,Q.4,1
United Kingdom,2021-03-12,B.1.1.420,1
United Kingdom,2021-03-12,B.1.620,1
United Kingdom,2021-03-11,C.36,2
United Kingdom,2021-03-10,B.1.441,1
United Kingdom,2021-03-09,N.5,1
United Kingdom,2021-03-10,B.1.36,1
United Kingdom,2021-03-04,C.17,2
United Kingdom,2021-03-01,B.1.177.60,1
United Kingdom,2021-03-07,B.1.1.420,1
United Kingdom,2021-03-10,B.1.1.317,1
United Kingdom,2021-03-09,P.1.1,1
United Kingdom,2021-03-08,B.1.620,1
United Kingdom,2021-02-22,L.3,1
United Kingdom,2021-12-21,AY.44,1
United Kingdom,2020-11-24,B.1.177.18,11
United Kingdom,2022-01-07,AY.120,1
United Kingdom,2022-08-05,BE.3,1
United Kingdom,2021-09-21,A,1
United Kingdom,2021-02-19,B.1.36.31,1
United Kingdom,2021-02-07,B.1.177.30,1
South Korea,2021-02-20,B.1.1.7,4
South Korea,2021-02-08,B.1.1.7,2
South Korea,2021-01-17,B.1.1.7,3
South Korea,2021-02-10,B.1.1.7,4
South Korea,2021-01-13,B.1.1.7,2
South Korea,2021-02-19,B.1.1.7,3
South Korea,2021-01-14,B.1.1.7,1
South Korea,2021-02-06,B.1.1.7,3
South Korea,2021-02-14,B.1.1.7,2
South Korea,2021-02-21,B.1.1.7,1
South Korea,2021-02-02,B.1.1.7,13
South Korea,2021-01-29,B.1.1.7,2
South Korea,2021-01-30,B.1.1.7,4
South Korea,2021-02-11,B.1.1.7,1
South Korea,2021-01-26,B.1.1.7,4
South Korea,2021-01-28,B.1.1.7,2
South Korea,2021-01-23,B.1.1.7,2
South Korea,2021-01-11,B.1.1.7,2
South Korea,2021-01-22,B.1.1.7,1
South Korea,2021-01-19,B.1.1.7,2
South Korea,2021-02-07,B.1.1.7,1
United Kingdom,2021-12-03,A.2,1
United Kingdom,2021-03-19,B.1.637,1
United Kingdom,2021-03-18,B.1.36,1
United Kingdom,2021-03-18,B.1.617.1,1
United Kingdom,2021-03-21,B.1.1.318,2
United Kingdom,2021-03-15,B.1,1
United Kingdom,2021-05-28,AY.38,1
United Kingdom,2021-03-21,B.1.560,1
United Kingdom,2021-03-20,Q.1,1
United Kingdom,2020-03-29,B.61,1
United Kingdom,2021-01-12,B.1.36.17,3
United Kingdom,2020-12-23,B.1.177.18,4
United Kingdom,2021-03-17,B.1.36.29,1
United Kingdom,2021-06-14,AY.46.5,1
United Kingdom,2021-06-11,B.1.351.3,2
United Kingdom,2022-02-23,BA.2.2.1,1
United Kingdom,2021-06-13,AY.90,1
United Kingdom,2021-06-08,P.1.16,1
United Kingdom,2021-06-14,B.1.1.318,1
United Kingdom,2022-01-07,AY.4.8,1
United Kingdom,2021-06-14,AY.111,1
United Kingdom,2020-12-14,B.1.177.69,3
United Kingdom,2021-06-11,C.36.3,2
South Korea,2021-11-22,AY.3,1
United Kingdom,2020-02-29,B,3
South Korea,2021-11-18,AY.126,2
United Kingdom,2021-06-16,B.1.621,1
South Korea,2021-11-21,AY.122,1
South Korea,2021-11-26,AY.42,1
South Korea,2021-11-10,AY.122,2
South Korea,2021-11-07,AY.44,1
South Korea,2021-11-06,AY.120,1
South Korea,2021-11-08,AY.44,1
South Korea,2021-11-05,AY.126,1
South Korea,2021-11-08,AY.122,2
South Korea,2021-11-20,AY.122,2
United Kingdom,2021-06-19,AY.4.5,1
South Korea,2021-11-30,AY.4,1
United Kingdom,2021-04-16,AZ.4,1
South Korea,2021-05-24,B.1.620,2
South Korea,2021-05-29,B.1.620,3
South Korea,2021-12-13,AY.122,1
United Kingdom,2020-04-28,B.1.1.10,5
United Kingdom,2021-06-18,AY.88,1
United Kingdom,2021-06-17,AY.46.5,1
South Korea,2021-05-24,B.1.429,1
South Korea,2021-05-13,B.1.351,1
South Korea,2021-05-18,B.1.429,1
South Korea,2021-04-12,B.1.351,1
South Korea,2021-02-09,B.1.497,5
South Korea,2021-02-18,B.1.560,1
United Kingdom,2021-06-18,AY.46.5,1
United Kingdom,2022-07-29,BF.41,1
United Kingdom,2021-02-02,B.1.177.6,1
United Kingdom,2020-10-08,B.1.177.6,5
United Kingdom,2020-08-05,B.1.223,1
United Kingdom,2020-08-06,B.1.223,1
United Kingdom,2020-07-31,A,1
United Kingdom,2020-07-31,B.1.1.15,1
United Kingdom,2020-10-01,B.1.223,2
United Kingdom,2020-07-28,B.1.1.15,1
United Kingdom,2021-02-01,B.1.575.1,1
United Kingdom,2020-09-13,B.1.1.307,8
United Kingdom,2020-09-04,B.1.1.4,2
United Kingdom,2020-11-21,B.1.1.198,2
United Kingdom,2020-09-23,B.1.36.39,2
United Kingdom,2020-11-06,B.1.416.1,1
United Kingdom,2020-10-04,B.1.1.39,2
United Kingdom,2020-10-04,B.1.177.54,5
United Kingdom,2020-10-04,B.1.177.24,1
United Kingdom,2020-11-01,B.1.177.81,13
United Kingdom,2020-10-03,B.1.177.20,6
United Kingdom,2020-10-03,B.1.1.189,2
United Kingdom,2020-10-23,B.1.1.255,1
United Kingdom,2020-10-23,B.1.1.216,1
United Kingdom,2020-09-25,B.1.258,21
United Kingdom,2020-10-25,B.1.1.12,1
United Kingdom,2020-10-08,B.1.36.39,2
United Kingdom,2020-10-14,B.1.362.2,3
United Kingdom,2020-10-07,B.1.36.39,1
United Kingdom,2020-10-26,B.1.177.82,3
United Kingdom,2020-10-26,B.1,7
United Kingdom,2020-10-19,B.1.149,1
United Kingdom,2020-10-19,B.52,1
United Kingdom,2020-10-03,B.1.1.193,1
United Kingdom,2020-10-30,B.1,5
United Kingdom,2020-10-26,B.1.235,5
United Kingdom,2020-10-03,B.1.416.1,1
United Kingdom,2020-11-15,B.1.160,8
United Kingdom,2021-02-23,B.1.1.37,2
United Kingdom,2021-01-07,B.1.1.170,1
United Kingdom,2020-02-25,B.1.1.142,1
United Kingdom,2021-01-06,B.1.177.19,1
United Kingdom,2020-02-09,B.61,1
United Kingdom,2020-11-13,B.1.177.2,6
United Kingdom,2021-01-20,B.1.177.81,1
United Kingdom,2021-01-18,B.1.177.17,1
United Kingdom,2020-12-08,B.1.177.4,8
United Kingdom,2020-10-30,B.1.177.56,8
United Kingdom,2020-04-11,B.1.13,6
United Kingdom,2020-02-28,B.1,7
South Korea,2021-07-08,AY.6,1
United Kingdom,2020-04-14,B.1.1.134,7
United Kingdom,2021-05-01,B.1.526,1
United Kingdom,2021-01-20,U.1,3
United Kingdom,2020-08-06,B.1.1.305,1
United Kingdom,2021-06-20,AY.4.3,1
United Kingdom,2021-04-10,B.1.525,1
United Kingdom,2021-06-12,AY.23,1
United Kingdom,2021-04-07,B.1.177,2
United Kingdom,2021-01-10,B.1.258,7
United Kingdom,2021-01-03,C.16,1
United Kingdom,2021-01-04,AD.2,6
United Kingdom,2020-10-05,B.1.177.8,11
United Kingdom,2021-08-25,AY.87,3
United Kingdom,2020-11-17,B.1.1,6
United Kingdom,2020-11-03,B.1.177.69,4
United Kingdom,2020-10-11,B.1.177.8,3
United Kingdom,2020-09-04,B.1.177.56,6
United Kingdom,2021-06-24,AY.116,1
United Kingdom,2021-06-20,B.1.1.318,1
United Kingdom,2021-06-24,B.1.351,1
United Kingdom,2021-06-24,AY.121,1
United Kingdom,2020-05-14,B.1.238,1
United Kingdom,2020-09-03,B.1.177.8,3
United Kingdom,2020-12-23,B.1.177.87,3
United Kingdom,2021-06-27,AY.106,1
United Kingdom,2021-12-11,AY.98.1,3
United Kingdom,2021-09-05,AY.118,3
United Kingdom,2021-06-27,AY.46.2,1
United Kingdom,2021-09-04,AY.25,1
United Kingdom,2021-11-26,AY.123.1,1
United Kingdom,2021-06-23,AY.46.5,1
United Kingdom,2021-06-26,AY.20,1
United Kingdom,2021-06-16,AY.94,1
United Kingdom,2020-07-28,B.1.1.237,5
United Kingdom,2021-09-04,AY.80,1
United Kingdom,2020-08-31,B.1.36.17,17
United Kingdom,2021-06-28,AY.120.2.1,2
United Kingdom,2021-12-11,BA.1.19,2
United Kingdom,2021-01-22,B.1.177.16,4
United Kingdom,2021-06-26,AY.33,1
United Kingdom,2021-02-21,B.1.221,1
United Kingdom,2021-02-16,B.1.177.17,1
United Kingdom,2021-02-21,B.1.351,3
United Kingdom,2021-02-20,B.1.36.31,1
United Kingdom,2021-02-21,XA,1
United Kingdom,2021-02-19,B.1.177.10,1
United Kingdom,2021-06-30,AY.94,1
United Kingdom,2021-06-30,AY.58,1
United Kingdom,2021-06-28,AY.46.2,1
United Kingdom,2022-04-29,BA.2.13,1
United Kingdom,2021-12-01,AY.123,1
United Kingdom,2021-03-04,C.37,1
United Kingdom,2020-11-12,B.1.177.65,14
United Kingdom,2020-10-24,B.1.1.301,3
United Kingdom,2021-09-05,AY.4.2.3,1
United Kingdom,2021-07-04,AY.7.2,1
United Kingdom,2021-06-28,AY.98.1,1
United Kingdom,2020-12-13,B.1.1.138,1
United Kingdom,2021-06-27,AY.126,1
United Kingdom,2020-11-19,B.1.1.311,6
United Kingdom,2021-07-05,AY.127,1
United Kingdom,2021-06-21,AY.88,1
United Kingdom,2021-07-05,AY.4.5,1
United Kingdom,2021-07-01,AY.9.2,3
United Kingdom,2021-07-05,AY.124,1
United Kingdom,2021-07-03,AY.124,1
United Kingdom,2021-09-05,AY.124,2
United Kingdom,2021-02-11,B.1.177.58,1
United Kingdom,2021-02-04,B.1.177.58,2
United Kingdom,2021-02-04,V.1,1
United Kingdom,2021-02-13,P.1,1
United Kingdom,2021-10-25,AY.43.8,1
United Kingdom,2021-02-16,B.1.177.15,5
United Kingdom,2021-02-10,B.1.160,1
United Kingdom,2021-02-10,B.1.177.56,2
United Kingdom,2021-02-18,B.1.525,1
United Kingdom,2021-09-04,AY.5.4,1
United Kingdom,2021-02-20,B.1.177.10,1
United Kingdom,2021-02-12,B.1.575.1,1
United Kingdom,2021-09-05,AY.68,1
United Kingdom,2021-02-19,AA.8,1
United Kingdom,2021-02-14,B.1.177.58,4
United Kingdom,2021-02-21,B.1.177.4,1
United Kingdom,2021-02-21,B.1.1.318,1
United Kingdom,2021-10-25,AY.119,1
United Kingdom,2021-02-22,B.1.1.37,1
United Kingdom,2021-02-19,B.1.160,1
United Kingdom,2021-12-28,AY.109,1
United Kingdom,2021-09-04,AY.25.1,2
United Kingdom,2021-09-06,AY.45,1
United Kingdom,2021-09-01,AY.4.9,1
United Kingdom,2022-08-15,BF.5.5,1
United Kingdom,2021-09-05,AY.14,1
United Kingdom,2021-02-06,B.1.177.10,4
United Kingdom,2021-02-21,P.2,2
United Kingdom,2021-02-06,B.1.177.58,5
United Kingdom,2021-02-03,B.1.1.1,1
United Kingdom,2021-02-06,B.1.177.15,2
United Kingdom,2021-02-05,B.1.525,2
United Kingdom,2021-01-28,B.1.177.81,1
United Kingdom,2021-02-10,B.1.177.8,4
United Kingdom,2021-02-08,B.1.1.318,3
United Kingdom,2021-02-08,B.1.177.8,10
United Kingdom,2021-12-04,BA.1.18,1
United Kingdom,2021-02-08,B.1.177.5,2
United Kingdom,2021-02-08,B.1.177.54,1
United Kingdom,2021-02-08,B.1.177.10,5
United Kingdom,2021-01-11,B.1.177.16,9
United Kingdom,2021-02-05,B.1.177.54,1
United Kingdom,2021-02-06,B.1.177.77,3
United Kingdom,2020-12-16,AS.1,3
United Kingdom,2021-02-13,B.1.1.63,1
United Kingdom,2021-02-19,AA.2,1
United Kingdom,2021-02-21,AA.7,1
United Kingdom,2021-02-20,B.1.177.63,1
United Kingdom,2021-02-20,B.1.177.65,1
United Kingdom,2021-07-07,AY.58,1
United Kingdom,2021-10-22,AY.42,1
United Kingdom,2021-02-18,B.1.177.15,1
United Kingdom,2021-12-04,BA.1.13,1
United Kingdom,2021-02-16,B.1.429,1
United Kingdom,2021-02-17,B.1.525,5
United Kingdom,2021-02-17,AA.8,2
United Kingdom,2021-02-17,AA.5,2
United Kingdom,2021-02-17,B.1.177.15,2
United Kingdom,2024-01-01,JG.3,2
United Kingdom,2021-02-16,AA.4,4
South Korea,2021-06-25,AY.69,9
United Kingdom,2022-08-13,BA.5.9,1
United Kingdom,2021-02-15,B.1.177.63,3
South Korea,2021-06-19,AY.122,2
South Korea,2021-06-21,A.23.1,2
South Korea,2021-06-18,AY.69,1
United Kingdom,2021-02-15,B.1.177.65,1
South Korea,2021-04-02,B.1.429,1
United Kingdom,2021-12-04,AY.65,1
United Kingdom,2021-02-12,B.1.1,1
United Kingdom,2023-12-26,FL.1.5.1,2
United Kingdom,2021-08-20,B.1.1,1
United Kingdom,2021-02-17,AA.4,1
United Kingdom,2021-02-15,AA.4,5
United Kingdom,2021-08-23,AY.4.9,1
United Kingdom,2021-02-12,AA.4,1
United Kingdom,2021-02-08,B.1.177.15,3
United Kingdom,2021-02-07,AA.4,1
United Kingdom,2021-02-06,AA.4,2
United Kingdom,2021-09-01,AY.75,1
United Kingdom,2021-02-14,B.1.177.7,9
United Kingdom,2021-02-14,AA.4,2
United Kingdom,2021-02-15,B.1.177.15,3
United Kingdom,2021-02-14,AA.7,1
United Kingdom,2021-02-13,B.1.177.65,1
United Kingdom,2021-02-11,B.1.177.65,2
United Kingdom,2021-02-10,AA.4,2
United Kingdom,2021-02-10,B.1.177.7,10
United Kingdom,2021-02-12,AP.1,1
United Kingdom,2021-02-05,AA.5,1
United Kingdom,2021-07-09,AY.10,4
United Kingdom,2021-07-11,AY.11,1
United Kingdom,2021-02-08,B.1.177.30,1
United Kingdom,2021-07-08,AY.11,2
United Kingdom,2021-01-31,B.1.177.57,1
United Kingdom,2021-01-29,B.1.177.16,3
United Kingdom,2021-01-28,B.1.408,1
United Kingdom,2021-01-04,B.1.177.10,9
United Kingdom,2021-02-16,B.1.177.87,1
United Kingdom,2021-02-15,B.1.36.31,2
United Kingdom,2021-02-16,B.1,1
United Kingdom,2021-02-03,B.1.160,1
United Kingdom,2021-01-23,B.1.526,1
United Kingdom,2020-09-29,B.1.1.351,1
United Kingdom,2021-02-11,B.1,2
United Kingdom,2020-12-05,B.1.177.54,5
United Kingdom,2020-11-19,B.1.36.16,1
United Kingdom,2021-02-01,B.1.1.318,1
United Kingdom,2021-08-30,AY.88,2
United Kingdom,2020-11-25,AM.3,2
United Kingdom,2020-11-21,B.1.177.54,12
United Kingdom,2020-11-19,B.1.177.4,12
United Kingdom,2020-12-09,B.1.160,7
United Kingdom,2020-12-09,B.1,4
United Kingdom,2020-09-06,B.1.1.240,2
United Kingdom,2021-08-30,AY.7.1,2
United Kingdom,2021-01-29,B.1.160,2
United Kingdom,2020-12-07,B.1.258,16
United Kingdom,2021-07-10,AY.87,6
United Kingdom,2021-08-30,AZ.5,2
United Kingdom,2020-12-12,B.1.177.19,6
United Kingdom,2020-12-12,B.1.1.218,1
United Kingdom,2020-12-09,B.1.177.58,6
United Kingdom,2020-12-10,B.1.177.30,1
United Kingdom,2021-07-11,B.1.621,1
United Kingdom,2021-02-14,B.1.177.18,2
United Kingdom,2021-02-19,C.17,1
United Kingdom,2021-01-15,W.4,3
United Kingdom,2020-12-14,W.4,12
United Kingdom,2020-12-15,W.4,5
United Kingdom,2020-12-20,W.4,5
