Entity,Code,Day,Weekly new hospital admissions per million
England,,2021-09-10,96.286
England,,2021-09-11,94.465
England,,2021-09-12,93.882
England,,2021-09-13,91.353
England,,2021-09-14,89.584
England,,2021-09-15,85.889
England,,2021-09-16,83.802
England,,2021-09-17,81.326
England,,2021-09-18,79.752
England,,2021-09-19,78.232
England,,2021-09-20,76.782
England,,2021-09-21,75.031
England,,2021-09-22,72.927
England,,2021-09-23,71.247
England,,2021-09-24,71.547
England,,2021-09-25,70.84
England,,2021-09-26,70.186
England,,2021-09-27,70.38
England,,2021-09-28,70.274
England,,2021-09-29,71.211
England,,2021-09-30,70.769
England,,2021-10-01,70.115
England,,2021-10-02,70.628
England,,2021-10-03,71.37
England,,2021-10-04,71.547
England,,2021-10-05,72.644
England,,2021-10-06,72.767
England,,2021-10-07,74.218
England,,2021-10-08,75.968
England,,2021-10-09,77.1
England,,2021-10-10,77.613
England,,2021-10-11,78.638
England,,2021-10-12,80.442
England,,2021-10-13,82.564
England,,2021-10-14,84.262
England,,2021-10-15,86.614
England,,2021-10-16,88.912
England,,2021-10-17,92.838
England,,2021-10-18,96.569
England,,2021-10-19,98.939
England,,2021-10-20,101.609
England,,2021-10-21,102.829
England,,2021-10-22,102.971
England,,2021-10-23,103.201
England,,2021-10-24,103.218
England,,2021-10-25,102.67
England,,2021-10-26,102.971
England,,2021-10-27,103.89
England,,2021-10-28,105.464
England,,2021-10-29,106.879
England,,2021-10-30,106.614
England,,2021-10-31,107.162
England,,2021-11-01,107.763
England,,2021-11-02,107.409
England,,2021-11-03,104.792
England,,2021-11-04,101.768
England,,2021-11-05,99.045
England,,2021-11-06,98.108
England,,2021-11-07,95.968
England,,2021-11-08,95.102
England,,2021-11-09,93.634
England,,2021-11-10,93.882
England,,2021-11-11,95.296
England,,2021-11-12,96.057
England,,2021-11-13,95.473
England,,2021-11-14,94.394
England,,2021-11-15,91.653
England,,2021-11-16,89.973
England,,2021-11-17,88.311
England,,2021-11-18,86.543
England,,2021-11-19,84.916
England,,2021-11-20,84.138
England,,2021-11-21,83.607
England,,2021-11-22,81.963
England,,2021-11-23,81.008
England,,2021-11-24,81.45
England,,2021-11-25,80.619
England,,2021-11-26,80.318
England,,2021-11-27,80.283
England,,2021-11-28,79.558
England,,2021-11-29,80.743
England,,2021-11-30,81.45
England,,2021-12-01,80.495
England,,2021-12-02,81.715
England,,2021-12-03,81.786
England,,2021-12-04,82.246
England,,2021-12-05,84.385
England,,2021-12-06,85.57
England,,2021-12-07,87.339
England,,2021-12-08,88.329
England,,2021-12-09,89.744
England,,2021-12-10,91.211
England,,2021-12-11,92.29
England,,2021-12-12,93.068
England,,2021-12-13,94.094
England,,2021-12-14,94.377
England,,2021-12-15,95.279
England,,2021-12-16,94.889
England,,2021-12-17,95.526
England,,2021-12-18,96.216
England,,2021-12-19,98.939
England,,2021-12-20,103.66
England,,2021-12-21,108.665
England,,2021-12-22,116.463
England,,2021-12-23,124.863
England,,2021-12-24,129.761
England,,2021-12-25,139.416
England,,2021-12-26,147.339
England,,2021-12-27,159.54
England,,2021-12-28,176.941
England,,2021-12-29,196.817
England,,2021-12-30,212.06
England,,2021-12-31,225.517
England,,2022-01-01,235.031
England,,2022-01-02,243.996
England,,2022-01-03,252.272
England,,2022-01-04,252.608
England,,2022-01-05,248.523
England,,2022-01-06,247.268
England,,2022-01-07,247.109
England,,2022-01-08,247.869
England,,2022-01-09,249.531
England,,2022-01-10,248.842
England,,2022-01-11,249.302
England,,2022-01-12,246.048
England,,2022-01-13,243.802
England,,2022-01-14,242.387
England,,2022-01-15,237.825
England,,2022-01-16,234.164
England,,2022-01-17,227.586
England,,2022-01-18,221.698
England,,2022-01-19,218.568
England,,2022-01-20,214.713
England,,2022-01-21,210.486
England,,2022-01-22,204.704
England,,2022-01-23,200.584
England,,2022-01-24,196.782
England,,2022-01-25,194.783
England,,2022-01-26,193.21
England,,2022-01-27,189.761
England,,2022-01-28,187.798
England,,2022-01-29,188.647
England,,2022-01-30,184.226
England,,2022-01-31,181.715
England,,2022-02-01,179.169
England,,2022-02-02,174.96
England,,2022-02-03,171.229
England,,2022-02-04,168.47
England,,2022-02-05,164.085
England,,2022-02-06,162.776
England,,2022-02-07,158.939
England,,2022-02-08,154.147
England,,2022-02-09,150.062
England,,2022-02-10,147.851
England,,2022-02-11,144.492
England,,2022-02-12,142.935
England,,2022-02-13,139.717
England,,2022-02-14,137.913
England,,2022-02-15,135.756
England,,2022-02-16,133.988
England,,2022-02-17,130.522
England,,2022-02-18,128.824
England,,2022-02-19,126.083
England,,2022-02-20,125.057
England,,2022-02-21,123.254
England,,2022-02-22,120.283
England,,2022-02-23,117.737
England,,2022-02-24,117.966
England,,2022-02-25,116.923
England,,2022-02-26,117.878
England,,2022-02-27,117.489
England,,2022-02-28,119.523
England,,2022-03-01,121.91
England,,2022-03-02,125.588
England,,2022-03-03,129.867
England,,2022-03-04,133.457
England,,2022-03-05,136.322
England,,2022-03-06,141.821
England,,2022-03-07,144.173
England,,2022-03-08,149.089
England,,2022-03-09,155.049
England,,2022-03-10,158.373
England,,2022-03-11,164.881
England,,2022-03-12,170.504
England,,2022-03-13,176.357
England,,2022-03-14,182.953
England,,2022-03-15,190.221
England,,2022-03-16,195.561
England,,2022-03-17,201.291
England,,2022-03-18,205.128
England,,2022-03-19,212.997
England,,2022-03-20,216.569
England,,2022-03-21,222.458
England,,2022-03-22,227.728
England,,2022-03-23,233.28
England,,2022-03-24,238.019
England,,2022-03-25,243.254
England,,2022-03-26,244.244
England,,2022-03-27,248.559
England,,2022-03-28,253.793
England,,2022-03-29,255.933
England,,2022-03-30,259.788
England,,2022-03-31,261.874
England,,2022-04-01,260.477
England,,2022-04-02,259.717
England,,2022-04-03,260.884
England,,2022-04-04,258.833
England,,2022-04-05,260.407
England,,2022-04-06,257.241
England,,2022-04-07,255.031
England,,2022-04-08,253.351
England,,2022-04-09,251.158
England,,2022-04-10,245.659
England,,2022-04-11,241.149
England,,2022-04-12,235.756
England,,2022-04-13,230.84
England,,2022-04-14,224.881
England,,2022-04-15,218.957
England,,2022-04-16,211.636
England,,2022-04-17,203.767
England,,2022-04-18,196.64
England,,2022-04-19,186.596
England,,2022-04-20,176.41
England,,2022-04-21,169.372
England,,2022-04-22,165.27
England,,2022-04-23,161.715
England,,2022-04-24,156.941
England,,2022-04-25,150.433
England,,2022-04-26,144.509
England,,2022-04-27,140.265
England,,2022-04-28,134.465
England,,2022-04-29,128.948
England,,2022-04-30,122.423
England,,2022-05-01,117.648
England,,2022-05-02,112.166
England,,2022-05-03,108.506
England,,2022-05-04,104.81
England,,2022-05-05,101.998
England,,2022-05-06,99.328
England,,2022-05-07,97.365
England,,2022-05-08,94.925
England,,2022-05-09,93.21
England,,2022-05-10,90.256
England,,2022-05-11,86.684
England,,2022-05-12,84.969
England,,2022-05-13,81.804
England,,2022-05-14,80.849
England,,2022-05-15,79.027
England,,2022-05-16,76.516
England,,2022-05-17,73.864
England,,2022-05-18,73.068
England,,2022-05-19,71.176
England,,2022-05-20,69.549
England,,2022-05-21,66.614
England,,2022-05-22,64.792
England,,2022-05-23,63.307
England,,2022-05-24,61.273
England,,2022-05-25,58.603
England,,2022-05-26,55.915
England,,2022-05-27,55.774
England,,2022-05-28,55.685
England,,2022-05-29,55.066
England,,2022-05-30,54.359
England,,2022-05-31,55.084
England,,2022-06-01,55.172
England,,2022-06-02,55.013
England,,2022-06-03,54.341
England,,2022-06-04,55.42
England,,2022-06-05,57.241
England,,2022-06-06,59.735
England,,2022-06-07,61.061
England,,2022-06-08,64.315
England,,2022-06-09,68.117
England,,2022-06-10,71.388
England,,2022-06-11,73.864
England,,2022-06-12,76.127
England,,2022-06-13,78.179
England,,2022-06-14,81.468
England,,2022-06-15,84.615
England,,2022-06-16,88.064
England,,2022-06-17,92.308
England,,2022-06-18,96.092
England,,2022-06-19,101.096
England,,2022-06-20,106.985
England,,2022-06-21,113.917
England,,2022-06-22,119.063
England,,2022-06-23,125.924
England,,2022-06-24,130.221
England,,2022-06-25,134.005
England,,2022-06-26,139.912
England,,2022-06-27,146.684
England,,2022-06-28,151.972
England,,2022-06-29,159.735
England,,2022-06-30,166.561
England,,2022-07-01,171.052
England,,2022-07-02,177.471
England,,2022-07-03,186.649
England,,2022-07-04,195.013
England,,2022-07-05,203.36
England,,2022-07-06,209.956
England,,2022-07-07,216.516
England,,2022-07-08,223.059
England,,2022-07-09,227.073
England,,2022-07-10,228.736
England,,2022-07-11,230.398
England,,2022-07-12,230.734
England,,2022-07-13,230.752
England,,2022-07-14,228.488
England,,2022-07-15,224.792
England,,2022-07-16,220.76
England,,2022-07-17,217.312
England,,2022-07-18,212.874
England,,2022-07-19,210.911
England,,2022-07-20,206.826
England,,2022-07-21,201.715
England,,2022-07-22,197.188
England,,2022-07-23,193.05
England,,2022-07-24,186.207
England,,2022-07-25,178.974
England,,2022-07-26,169.85
England,,2022-07-27,160.69
England,,2022-07-28,153.882
England,,2022-07-29,149.726
England,,2022-07-30,146.136
England,,2022-07-31,143.148
England,,2022-08-01,139.169
England,,2022-08-02,134.642
England,,2022-08-03,132.202
England,,2022-08-04,129.584
England,,2022-08-05,128.064
England,,2022-08-06,125.217
England,,2022-08-07,120.99
England,,2022-08-08,118.426
England,,2022-08-09,116.852
England,,2022-08-10,115.968
England,,2022-08-11,113.917
England,,2022-08-12,110.911
England,,2022-08-13,110.681
England,,2022-08-14,108.205
England,,2022-08-15,106.189
England,,2022-08-16,103.448
England,,2022-08-17,99.54
England,,2022-08-18,95.844
England,,2022-08-19,94.218
England,,2022-08-20,91.088
England,,2022-08-21,88.364
England,,2022-08-22,84.987
England,,2022-08-23,83.024
England,,2022-08-24,80.46
England,,2022-08-25,79.646
England,,2022-08-26,77.241
England,,2022-08-27,75.296
England,,2022-08-28,74.129
England,,2022-08-29,72.927
England,,2022-08-30,71.247
England,,2022-08-31,70.133
England,,2022-09-01,68.152
England,,2022-09-02,67.339
England,,2022-09-03,66.702
England,,2022-09-04,65.5
England,,2022-09-05,64.156
England,,2022-09-06,62.829
England,,2022-09-07,62.14
England,,2022-09-08,61.68
England,,2022-09-09,60.902
England,,2022-09-10,60.354
England,,2022-09-11,60.849
England,,2022-09-12,60.725
England,,2022-09-13,61.485
England,,2022-09-14,62.281
England,,2022-09-15,63.077
England,,2022-09-16,64.032
England,,2022-09-17,65.376
England,,2022-09-18,66.366
England,,2022-09-19,70.999
England,,2022-09-20,75.349
England,,2022-09-21,80.159
England,,2022-09-22,85.34
England,,2022-09-23,89.372
England,,2022-09-24,93.669
England,,2022-09-25,101.026
England,,2022-09-26,104.863
England,,2022-09-27,108.736
England,,2022-09-28,113.616
England,,2022-09-29,119.134
England,,2022-09-30,122.069
England,,2022-10-01,128.506
England,,2022-10-02,133.652
England,,2022-10-03,139.77
England,,2022-10-04,146.366
England,,2022-10-05,148.576
England,,2022-10-06,148.665
England,,2022-10-07,150.009
England,,2022-10-08,146.366
England,,2022-10-09,146.189
England,,2022-10-10,144.969
England,,2022-10-11,141.238
England,,2022-10-12,139.31
England,,2022-10-13,140.796
England,,2022-10-14,141.362
England,,2022-10-15,141.627
England,,2022-10-16,140.813
England,,2022-10-17,138.09
England,,2022-10-18,136.216
England,,2022-10-19,134.695
England,,2022-10-20,131.264
England,,2022-10-21,128.665
England,,2022-10-22,126.631
England,,2022-10-23,120.937
England,,2022-10-24,116.499
England,,2022-10-25,112.29
England,,2022-10-26,108.63
England,,2022-10-27,103.678
England,,2022-10-28,98.851
England,,2022-10-29,94.129
England,,2022-10-30,89.814
England,,2022-10-31,85.57
England,,2022-11-01,82.493
England,,2022-11-02,77.436
England,,2022-11-03,73.811
England,,2022-11-04,71.194
England,,2022-11-05,69.036
England,,2022-11-06,66.561
England,,2022-11-07,65.995
England,,2022-11-08,63.537
England,,2022-11-09,62.9
England,,2022-11-10,62.582
England,,2022-11-11,63.024
England,,2022-11-12,62.564
England,,2022-11-13,61.592
England,,2022-11-14,60.248
England,,2022-11-15,59.257
England,,2022-11-16,59.381
England,,2022-11-17,58.78
England,,2022-11-18,58.815
England,,2022-11-19,59.257
England,,2022-11-20,59.063
England,,2022-11-21,58.727
England,,2022-11-22,59.664
England,,2022-11-23,59.558
England,,2022-11-24,59.664
England,,2022-11-25,59.77
England,,2022-11-26,60.531
England,,2022-11-27,62.706
England,,2022-11-28,65.111
England,,2022-11-29,67.126
England,,2022-11-30,68.081
England,,2022-12-01,69.16
England,,2022-12-02,69.602
England,,2022-12-03,70.663
England,,2022-12-04,71.229
England,,2022-12-05,72.732
England,,2022-12-06,74.819
England,,2022-12-07,77.613
England,,2022-12-08,79.629
England,,2022-12-09,82.087
England,,2022-12-10,83.572
England,,2022-12-11,88.576
England,,2022-12-12,92.838
England,,2022-12-13,97.206
England,,2022-12-14,101.008
England,,2022-12-15,107.498
England,,2022-12-16,111.512
England,,2022-12-17,115.349
England,,2022-12-18,120.725
England,,2022-12-19,126.578
England,,2022-12-20,132.767
England,,2022-12-21,138.603
England,,2022-12-22,141.645
England,,2022-12-23,142.794
England,,2022-12-24,142.458
England,,2022-12-25,136.587
England,,2022-12-26,131.141
England,,2022-12-27,126.861
England,,2022-12-28,126.012
England,,2022-12-29,125.818
England,,2022-12-30,126.543
England,,2022-12-31,125.535
England,,2023-01-01,124.474
England,,2023-01-02,123.201
England,,2023-01-03,120.69
England,,2023-01-04,114.978
England,,2023-01-05,109.213
England,,2023-01-06,105.057
England,,2023-01-07,103.378
England,,2023-01-08,103.236
England,,2023-01-09,100.071
England,,2023-01-10,94.218
England,,2023-01-11,90.15
England,,2023-01-12,85.995
England,,2023-01-13,82.546
England,,2023-01-14,78.815
England,,2023-01-15,75.119
England,,2023-01-16,72.679
England,,2023-01-17,70.981
England,,2023-01-18,69.266
England,,2023-01-19,68.453
England,,2023-01-20,67.339
England,,2023-01-21,68.683
England,,2023-01-22,69.089
England,,2023-01-23,69.408
England,,2023-01-24,71.706
England,,2023-01-25,73.669
England,,2023-01-26,74.306
England,,2023-01-27,76.269
England,,2023-01-28,77.489
England,,2023-01-29,79.523
England,,2023-01-30,81.715
England,,2023-01-31,82.723
England,,2023-02-01,84.032
England,,2023-02-02,85.075
England,,2023-02-03,85.34
England,,2023-02-04,87.215
England,,2023-02-05,87.958
England,,2023-02-06,89.443
England,,2023-02-07,90.592
England,,2023-02-08,90.38
England,,2023-02-09,92.237
England,,2023-02-10,93.475
England,,2023-02-11,94.801
England,,2023-02-12,96.905
England,,2023-02-13,99.098
England,,2023-02-14,100.778
England,,2023-02-15,104.492
England,,2023-02-16,106.985
England,,2023-02-17,109.496
England,,2023-02-18,109.602
England,,2023-02-19,110.416
England,,2023-02-20,111.017
England,,2023-02-21,111.989
England,,2023-02-22,110.239
England,,2023-02-23,108.223
England,,2023-02-24,106.101
England,,2023-02-25,105.747
England,,2023-02-26,105.411
England,,2023-02-27,104.527
England,,2023-02-28,104.085
England,,2023-03-01,106.101
England,,2023-03-02,107.905
England,,2023-03-03,109.408
England,,2023-03-04,109.655
England,,2023-03-05,109.319
England,,2023-03-06,111.194
England,,2023-03-07,113.015
England,,2023-03-08,115.296
England,,2023-03-09,115.844
England,,2023-03-10,116.428
England,,2023-03-11,118.674
England,,2023-03-12,122.157
England,,2023-03-13,124.81
England,,2023-03-14,125.782
England,,2023-03-15,123.82
England,,2023-03-16,125.553
England,,2023-03-17,126.596
England,,2023-03-18,126.295
England,,2023-03-19,125.906
England,,2023-03-20,122.9
England,,2023-03-21,122.281
England,,2023-03-22,122.582
England,,2023-03-23,121.432
England,,2023-03-24,120.018
England,,2023-03-25,117.843
England,,2023-03-26,113.882
England,,2023-03-27,111.53
England,,2023-03-28,109.213
England,,2023-03-29,109.089
England,,2023-03-30,106.189
England,,2023-03-31,105.075
England,,2023-04-01,104.863
England,,2023-04-02,103.908
England,,2023-04-03,101.857
England,,2023-04-04,99.24
England,,2023-04-05,94.872
England,,2023-04-06,90.84
England,,2023-04-07,87.675
England,,2023-04-08,84.279
England,,2023-04-09,81.468
England,,2023-04-10,80.566
England,,2023-04-11,79.452
England,,2023-04-12,76.87
England,,2023-04-13,76.888
England,,2023-04-14,76.393
England,,2023-04-15,76.092
England,,2023-04-16,75.455
England,,2023-04-17,74.394
England,,2023-04-18,71.459
England,,2023-04-19,70.363
England,,2023-04-20,68.117
England,,2023-04-21,66.985
England,,2023-04-22,65.252
England,,2023-04-23,65.146
England,,2023-04-24,62.776
England,,2023-04-25,61.963
England,,2023-04-26,61.485
England,,2023-04-27,62.051
England,,2023-04-28,61.627
England,,2023-04-29,61.326
England,,2023-04-30,58.815
England,,2023-05-01,58.674
England,,2023-05-02,58.568
England,,2023-05-03,56.994
England,,2023-05-04,55.544
England,,2023-05-05,55.579
England,,2023-05-06,55.367
England,,2023-05-07,54.164
England,,2023-05-08,53.086
England,,2023-05-09,52.237
England,,2023-05-10,52.396
England,,2023-05-11,51.742
England,,2023-05-12,50.027
England,,2023-05-13,48.064
England,,2023-05-14,47.798
England,,2023-05-15,46.348
England,,2023-05-16,45.04
England,,2023-05-17,43.112
England,,2023-05-18,41.998
England,,2023-05-19,41.008
England,,2023-05-20,40.584
England,,2023-05-21,40.283
England,,2023-05-22,40.106
England,,2023-05-23,40.071
England,,2023-05-24,39.894
England,,2023-05-25,39.523
England,,2023-05-26,39.399
England,,2023-05-27,38.904
England,,2023-05-28,37.648
England,,2023-05-29,36.499
England,,2023-05-30,35.367
England,,2023-05-31,34.483
England,,2023-06-01,33.97
England,,2023-06-02,33.015
England,,2023-06-03,32.272
England,,2023-06-04,32.237
England,,2023-06-05,31.83
England,,2023-06-06,31.353
England,,2023-06-07,31.034
England,,2023-06-08,30.363
England,,2023-06-09,30.203
England,,2023-06-10,30.256
England,,2023-06-11,30.203
England,,2023-06-12,29.266
England,,2023-06-13,28.488
England,,2023-06-14,27.427
England,,2023-06-15,25.747
England,,2023-06-16,24.545
England,,2023-06-17,23.554
England,,2023-06-18,21.68
England,,2023-06-19,20.389
England,,2023-06-20,18.992
England,,2023-06-21,17.454
England,,2023-06-22,16.817
England,,2023-06-23,16.198
England,,2023-06-24,15.685
England,,2023-06-25,14.907
England,,2023-06-26,14.147
England,,2023-06-27,12.909
England,,2023-06-28,12.838
England,,2023-06-29,12.52
England,,2023-06-30,12.75
England,,2023-07-01,12.308
England,,2023-07-02,12.219
England,,2023-07-03,12.361
England,,2023-07-04,13.156
England,,2023-07-05,13.015
England,,2023-07-06,13.263
England,,2023-07-07,13.386
England,,2023-07-08,14.129
England,,2023-07-09,14.677
England,,2023-07-10,15.491
England,,2023-07-11,15.756
England,,2023-07-12,16.216
England,,2023-07-13,16.446
England,,2023-07-14,16.463
England,,2023-07-15,16.693
England,,2023-07-16,16.764
England,,2023-07-17,16.446
England,,2023-07-18,16.18
England,,2023-07-19,16.976
England,,2023-07-20,17.613
England,,2023-07-21,18.161
England,,2023-07-22,18.568
England,,2023-07-23,19.823
England,,2023-07-24,21.68
England,,2023-07-25,22.776
England,,2023-07-26,23.236
England,,2023-07-27,24.721
England,,2023-07-28,25.411
England,,2023-07-29,25.995
England,,2023-07-30,27.586
England,,2023-07-31,27.763
England,,2023-08-01,28.983
England,,2023-08-02,30.451
England,,2023-08-03,30.875
England,,2023-08-04,31.901
England,,2023-08-05,32.431
England,,2023-08-06,32.714
England,,2023-08-07,34.536
England,,2023-08-08,36.021
England,,2023-08-09,36.782
England,,2023-08-10,37.418
England,,2023-08-11,37.966
England,,2023-08-12,38.709
England,,2023-08-13,39.77
England,,2023-08-14,39.77
England,,2023-08-15,39.788
England,,2023-08-16,39.77
England,,2023-08-17,39.664
England,,2023-08-18,39.859
England,,2023-08-19,39.452
England,,2023-08-20,38.939
England,,2023-08-21,39.293
England,,2023-08-22,39.611
England,,2023-08-23,39.576
England,,2023-08-24,40.336
England,,2023-08-25,40.354
England,,2023-08-26,40.778
England,,2023-08-27,39.805
England,,2023-08-28,40.371
England,,2023-08-29,41.043
England,,2023-08-30,43.059
England,,2023-08-31,43.271
England,,2023-09-01,44.828
England,,2023-09-02,46.737
England,,2023-09-03,51.176
England,,2023-09-04,53.492
England,,2023-09-05,54.925
England,,2023-09-06,55.738
England,,2023-09-07,57.737
England,,2023-09-08,58.126
England,,2023-09-09,58.585
England,,2023-09-10,57.082
England,,2023-09-11,55.332
England,,2023-09-12,54.43
England,,2023-09-13,52.166
England,,2023-09-14,49.85
England,,2023-09-15,48.912
England,,2023-09-16,48.559
England,,2023-09-17,48.4
England,,2023-09-18,48.665
England,,2023-09-19,49.019
England,,2023-09-20,50.893
England,,2023-09-21,52.52
England,,2023-09-22,54.111
England,,2023-09-23,54.713
England,,2023-09-24,56.198
England,,2023-09-25,58.78
England,,2023-09-26,61.751
England,,2023-09-27,64.368
England,,2023-09-28,66.596
England,,2023-09-29,67.728
England,,2023-09-30,68.912
England,,2023-10-01,71.37
England,,2023-10-02,72.732
England,,2023-10-03,73.917
England,,2023-10-04,74.023
England,,2023-10-05,76.163
England,,2023-10-06,76.251
England,,2023-10-07,76.746
England,,2023-10-08,76.605
